order_id,order_date,plant_id,material_id,channel,quantity,unit_price_usd,discount_pct,units_returned
141563,2024-07-20,US10,P399503,In-Store,1,23.0,0.0,0
129102,2024-03-01,US10,P504794,In-Store,1,28.0,0.0,0
153471,2024-01-29,US20,P455339,Online,1,7.8,0.0,0
119197,2025-06-03,UK10,P12790,In-Store,1,38.0,0.0,0
156288,2024-08-30,AE10,P387261,Travel Retail,1,60.0,0.15,0
110849,2025-04-25,FR10,P502068,In-Store,1,12.0,0.0,0
101966,2024-05-11,FR10,P429675,In-Store,1,45.0,0.0,0
150967,2024-11-21,US20,P504044,Online,1,54.0,0.0,0
120176,2024-03-22,DE10,P448200,In-Store,1,75.0,0.0,0
137453,2024-12-25,US10,P481103,In-Store,1,340.0,0.1,0
118448,2024-02-03,UK10,P456975,In-Store,1,90.0,0.0,0
161142,2025-05-15,AE10,P6463,Travel Retail,1,63.0,0.0,0
133788,2024-12-05,US10,P477838,In-Store,1,24.0,0.0,1
149952,2024-05-25,US20,P468161,Online,1,46.0,0.1,0
122243,2025-04-24,DE10,P476697,In-Store,1,30.0,0.0,0
147262,2024-08-26,US20,P378111,Online,1,29.0,0.0,0
148084,2024-11-24,US20,P481396,Online,1,42.0,0.0,0
122323,2024-10-22,DE10,P91627362,In-Store,1,24.0,0.0,0
161080,2025-02-20,AE10,P408218,Travel Retail,2,25.0,0.15,0
130278,2025-02-04,US10,P501696,In-Store,1,34.0,0.0,0
154028,2024-09-04,US20,P461950,Online,1,220.0,0.0,0
161144,2025-06-07,AE10,P6463,Travel Retail,1,63.0,0.0,0
109214,2024-05-06,FR10,P439672,In-Store,1,22.0,0.0,0
145915,2024-07-26,US20,P500445,Online,1,29.0,0.1,0
158511,2024-11-27,AE10,P479829,Travel Retail,1,28.0,0.0,0
116604,2025-03-25,UK10,P409988,In-Store,1,35.0,0.1,0
131000,2024-03-29,US10,P432863,In-Store,1,53.0,0.0,0
161997,2025-02-19,AE10,P454018,Travel Retail,1,49.0,0.0,0
161459,2025-04-21,AE10,P229406,Travel Retail,1,35.0,0.0,0
153980,2024-11-23,US20,P439672,Online,1,22.0,0.0,0
106594,2024-04-23,FR10,P467973,In-Store,1,68.0,0.0,0
133845,2024-05-01,US10,P449342,In-Store,1,20.0,0.0,0
131931,2024-01-24,US10,P459301,In-Store,1,45.0,0.0,0
166169,2024-05-19,MA10,P449342,In-Store,1,20.0,0.0,0
123717,2024-03-12,DE10,P453929,In-Store,1,88.0,0.0,0
149174,2024-11-27,US20,P443834,Online,1,11.99,0.0,0
143167,2025-03-08,US10,P479830,In-Store,1,34.0,0.0,0
164386,2024-05-25,MA10,P502306,In-Store,1,33.0,0.0,1
155551,2025-06-21,AE10,P446816,Travel Retail,1,25.0,0.0,0
150692,2024-03-10,US20,P444990,Online,1,22.0,0.1,0
103411,2024-04-29,FR10,P470025,In-Store,1,35.0,0.0,0
122594,2024-09-06,DE10,P474942,In-Store,1,25.0,0.1,0
122217,2024-08-24,DE10,P476697,In-Store,1,30.0,0.0,0
105019,2025-02-01,FR10,P429554,In-Store,1,30.0,0.0,0
115746,2024-12-10,UK10,P481348,In-Store,1,62.0,0.1,0
147036,2024-02-07,US20,P420019,Online,1,30.0,0.0,0
103350,2024-07-25,FR10,P469197,In-Store,1,30.0,0.1,0
146394,2024-12-25,US20,P500687,Online,1,26.0,0.0,0
116237,2025-04-21,UK10,P76000,In-Store,1,130.0,0.0,0
156355,2024-12-04,AE10,P440305,Travel Retail,1,44.0,0.0,0
110103,2024-04-12,FR10,P469828,In-Store,1,50.0,0.0,0
113735,2024-02-21,UK10,P472065,In-Store,1,8.0,0.0,0
114459,2024-11-13,UK10,P152203,In-Store,1,16.0,0.0,0
105555,2024-06-26,FR10,P501721,In-Store,1,28.0,0.0,0
118819,2024-07-13,UK10,P413326,In-Store,1,30.0,0.0,0
127886,2024-02-10,DE10,P269707,In-Store,1,45.0,0.0,0
162484,2024-04-11,AE10,P49848448,Travel Retail,1,30.0,0.0,0
144798,2024-08-17,US20,P91627362,Online,1,24.0,0.0,0
161500,2025-02-11,AE10,P502866,Travel Retail,1,16.0,0.0,0
142711,2025-05-05,US10,P467123,In-Store,1,55.0,0.1,0
165041,2024-12-06,MA10,P500787,In-Store,1,18.0,0.0,0
110353,2024-04-19,FR10,P504064,In-Store,1,15.0,0.0,0
138236,2025-04-12,US10,P379995,In-Store,1,120.0,0.0,0
138240,2025-05-01,US10,P379995,In-Store,1,120.0,0.0,0
154391,2024-05-23,US20,P422275,Online,1,26.0,0.0,0
113631,2024-11-30,UK10,P471009,In-Store,1,42.0,0.0,0
129192,2024-06-17,US10,P457512,In-Store,1,55.0,0.0,0
113756,2024-06-18,UK10,P472065,In-Store,1,8.0,0.0,0
121500,2024-03-26,DE10,P446816,In-Store,1,25.0,0.1,0
131984,2025-04-11,US10,P459301,In-Store,1,45.0,0.0,0
106774,2024-03-01,FR10,P454083,In-Store,1,210.0,0.0,0
115388,2024-11-05,UK10,P427393,In-Store,1,55.0,0.0,0
141617,2025-04-26,US10,P399503,In-Store,1,23.0,0.0,0
158803,2025-03-14,AE10,P450720,Travel Retail,1,25.0,0.0,0
105123,2024-08-29,FR10,P229406,In-Store,1,35.0,0.1,0
107289,2025-02-01,FR10,P454941,In-Store,1,47.0,0.15,0
113934,2024-08-02,UK10,P405602,In-Store,1,20.0,0.0,0
103799,2025-06-06,FR10,P434399,In-Store,1,42.0,0.0,0
140152,2024-05-08,US10,P502068,In-Store,1,12.0,0.0,0
158481,2025-01-05,AE10,P502186,Travel Retail,1,59.0,0.0,0
114152,2024-09-16,UK10,P34402,In-Store,1,48.0,0.15,0
163985,2025-06-08,MA10,P503815,In-Store,1,118.0,0.0,0
117549,2025-06-28,UK10,P449342,In-Store,1,20.0,0.0,0
155077,2024-06-06,AE10,P443834,Travel Retail,1,11.99,0.0,0
164780,2025-04-13,MA10,P483706,In-Store,1,50.0,0.0,0
148708,2025-06-21,US20,P395532,Online,2,6.0,0.0,0
123037,2024-04-16,DE10,P422275,In-Store,1,26.0,0.2,0
156352,2024-10-26,AE10,P440305,Travel Retail,1,44.0,0.0,0
104893,2025-03-21,FR10,P470525,In-Store,1,40.0,0.0,0
113714,2025-05-26,UK10,P483474,In-Store,1,26.0,0.0,0
151549,2024-06-24,US20,P503762,Online,1,19.0,0.0,0
138689,2025-02-19,US10,P470525,In-Store,1,40.0,0.15,0
118080,2024-01-02,UK10,P481370,In-Store,1,22.0,0.0,0
143224,2024-11-07,US10,P482694,In-Store,1,23.0,0.0,0
136486,2025-05-09,US10,P468353,In-Store,1,18.0,0.0,0
111311,2025-02-13,UK10,P473260,In-Store,1,28.0,0.0,0
156456,2024-08-08,AE10,P294018,Travel Retail,1,23.0,0.1,0
139457,2024-04-28,US10,P479688,In-Store,1,10.0,0.0,0
129728,2025-05-24,US10,P152203,In-Store,1,16.0,0.0,0
121458,2024-08-26,DE10,P469195,In-Store,1,52.0,0.0,0
158117,2024-03-02,AE10,P416825,Travel Retail,1,58.0,0.0,0
160706,2024-12-03,AE10,P417312,Travel Retail,1,24.0,0.0,0
158221,2024-04-04,AE10,P502252,Travel Retail,1,38.0,0.0,0
138692,2025-02-26,US10,P470525,In-Store,1,40.0,0.0,0
163546,2025-03-11,MA10,P375534,In-Store,1,28.0,0.0,0
137305,2024-10-04,US10,P462387,In-Store,1,30.0,0.0,0
115600,2025-05-31,UK10,P471076,In-Store,1,29.0,0.0,0
105713,2024-10-24,FR10,P76000,In-Store,1,130.0,0.0,0
110950,2025-03-28,FR10,P480634,In-Store,1,10.99,0.0,0
107602,2025-03-03,FR10,P463476,In-Store,1,78.0,0.0,0
102101,2024-10-02,FR10,P503762,In-Store,1,19.0,0.0,0
159214,2024-09-09,AE10,P162554,Travel Retail,1,50.0,0.0,1
128345,2025-06-10,DE10,P443834,In-Store,1,11.99,0.0,0
146046,2025-01-31,US20,P435342,Online,1,75.0,0.0,0
111214,2025-02-15,UK10,P476428,In-Store,2,58.0,0.0,0
119243,2024-11-18,UK10,P477168,In-Store,1,19.0,0.0,0
118281,2024-08-10,UK10,P476550,In-Store,1,35.0,0.0,0
128568,2024-05-29,US10,P481370,In-Store,1,22.0,0.0,0
102157,2024-06-30,FR10,P476011,In-Store,1,30.0,0.0,0
124271,2025-01-22,DE10,P420019,In-Store,1,30.0,0.0,0
159230,2025-03-09,AE10,P162554,Travel Retail,1,50.0,0.0,0
106058,2024-03-25,FR10,P484052,In-Store,1,12.0,0.0,0
110693,2025-05-21,FR10,P408218,In-Store,1,25.0,0.0,0
145305,2024-08-04,US20,P475981,Online,1,13.0,0.0,0
103312,2025-03-21,FR10,P470542,In-Store,1,16.0,0.0,0
149926,2025-02-18,US20,P483678,Online,1,58.0,0.2,0
124964,2024-03-28,DE10,P432045,In-Store,1,29.0,0.0,0
102752,2024-08-17,FR10,P502185,In-Store,1,45.0,0.1,0
126947,2024-05-26,DE10,P408218,In-Store,1,25.0,0.0,0
133951,2024-07-05,US10,P476550,In-Store,1,35.0,0.0,0
113408,2025-01-13,UK10,P458630,In-Store,1,32.0,0.0,0
157689,2024-05-09,AE10,P481348,Travel Retail,1,62.0,0.0,0
113154,2024-01-31,UK10,P399503,In-Store,1,23.0,0.0,0
160341,2024-01-19,AE10,P379995,Travel Retail,1,120.0,0.0,0
163862,2024-06-05,MA10,P467123,In-Store,1,55.0,0.0,0
122666,2024-09-13,DE10,P476671,In-Store,1,28.0,0.0,0
163874,2025-03-07,MA10,P467123,In-Store,1,55.0,0.0,0
141557,2024-06-06,US10,P399503,In-Store,1,23.0,0.0,0
127838,2024-02-06,DE10,P469197,In-Store,1,30.0,0.15,0
138581,2024-08-18,US10,P470004,In-Store,1,32.0,0.1,0
113318,2024-06-10,UK10,P461636,In-Store,1,11.0,0.0,0
103492,2024-01-11,FR10,P432045,In-Store,1,29.0,0.0,0
147439,2024-04-12,US20,P397627,Online,1,9.0,0.0,0
116086,2024-12-31,UK10,P479732,In-Store,1,7.2,0.0,0
152121,2024-04-29,US20,P476697,Online,1,30.0,0.0,0
125838,2024-11-27,DE10,P475981,In-Store,1,13.0,0.0,0
104475,2024-03-24,FR10,P401771,In-Store,1,25.0,0.0,0
161461,2025-04-27,AE10,P229406,Travel Retail,1,35.0,0.0,0
110419,2025-06-18,FR10,P504064,In-Store,1,15.0,0.0,0
117415,2024-10-28,UK10,P467038,In-Store,1,28.0,0.0,0
152828,2024-08-16,US20,P475118,Online,2,32.0,0.0,0
152792,2025-03-29,US20,P454018,Online,1,49.0,0.0,0
156841,2025-02-20,AE10,P502289,Travel Retail,1,20.0,0.15,0
122452,2024-12-17,DE10,P457512,In-Store,1,55.0,0.0,0
122062,2024-03-24,DE10,P502306,In-Store,1,33.0,0.15,0
162130,2024-12-28,AE10,P109911,Travel Retail,1,33.0,0.0,0
162402,2024-03-10,AE10,P395532,Travel Retail,1,6.0,0.0,0
100432,2025-01-14,FR10,P473260,In-Store,1,28.0,0.0,0
113086,2025-02-16,UK10,P476697,In-Store,1,30.0,0.0,0
105378,2024-01-13,FR10,P457429,In-Store,1,14.0,0.0,0
104465,2024-01-16,FR10,P401771,In-Store,1,25.0,0.0,0
117348,2025-01-09,UK10,P468161,In-Store,1,46.0,0.1,0
114491,2025-05-27,UK10,P152203,In-Store,1,16.0,0.0,0
145177,2024-04-13,US20,P397465,Online,1,8.0,0.0,0
141076,2025-01-21,US10,P471076,In-Store,1,29.0,0.0,0
158378,2025-06-09,AE10,P467038,Travel Retail,1,28.0,0.0,0
160131,2025-03-30,AE10,P431511,Travel Retail,1,32.0,0.0,0
100790,2024-07-31,FR10,P432863,In-Store,1,53.0,0.1,0
110104,2024-04-19,FR10,P469828,In-Store,1,50.0,0.0,0
126864,2025-04-07,DE10,P500992,In-Store,1,25.0,0.15,0
157902,2025-05-25,AE10,P476011,Travel Retail,1,30.0,0.1,0
101375,2024-07-12,FR10,P504789,In-Store,1,18.0,0.0,0
117979,2024-11-12,UK10,P480529,In-Store,1,10.0,0.0,0
122584,2024-05-24,DE10,P474942,In-Store,1,25.0,0.0,0
107105,2025-03-15,FR10,P428636,In-Store,1,25.0,0.0,0
128624,2025-01-27,US10,P481370,In-Store,1,22.0,0.15,0
144970,2024-05-10,US20,P504159,Online,1,48.0,0.0,0
110123,2024-10-10,FR10,P469828,In-Store,1,50.0,0.0,0
117366,2025-05-21,UK10,P468161,In-Store,1,46.0,0.0,0
126294,2024-07-12,DE10,P429621,In-Store,2,275.0,0.0,0
126753,2024-10-23,DE10,P501751,In-Store,1,120.0,0.0,0
151638,2024-12-20,US20,P502306,Online,1,33.0,0.0,0
154782,2024-09-12,US20,P433125,Online,1,22.0,0.0,0
155464,2024-04-01,AE10,P476550,Travel Retail,1,35.0,0.2,0
122656,2024-07-15,DE10,P476671,In-Store,1,28.0,0.0,0
155730,2024-12-15,AE10,P505463,Travel Retail,1,80.0,0.0,0
108567,2024-05-04,FR10,P413326,In-Store,1,30.0,0.1,0
116136,2024-06-19,UK10,P476671,In-Store,2,28.0,0.2,0
143699,2025-04-05,US10,P500687,In-Store,1,26.0,0.0,0
146704,2024-04-20,US20,P476011,Online,1,30.0,0.15,0
158274,2024-04-05,AE10,P432239,Travel Retail,1,28.0,0.0,0
136400,2024-04-25,US10,P468353,In-Store,2,18.0,0.0,0
111307,2025-01-18,UK10,P473260,In-Store,2,28.0,0.0,0
152266,2024-09-19,US20,P387261,Online,1,60.0,0.0,0
163462,2025-01-08,MA10,P467038,In-Store,1,28.0,0.0,0
160448,2025-06-29,AE10,P405269,Travel Retail,1,145.0,0.0,0
163683,2024-01-05,MA10,P502185,In-Store,1,45.0,0.0,0
154139,2025-04-26,US20,P481141,Online,1,55.0,0.0,0
107146,2024-04-25,FR10,P477838,In-Store,1,24.0,0.15,0
124970,2024-05-31,DE10,P432045,In-Store,1,29.0,0.0,0
106313,2024-05-12,FR10,P483678,In-Store,1,58.0,0.0,0
143126,2024-07-16,US10,P479830,In-Store,1,34.0,0.0,0
152830,2024-09-08,US20,P475118,Online,1,32.0,0.0,0
128259,2025-04-19,DE10,P480636,In-Store,1,15.99,0.1,0
133041,2024-10-19,US10,P479732,In-Store,1,7.2,0.0,0
121215,2025-04-26,DE10,P378111,In-Store,2,29.0,0.0,1
120539,2024-03-19,DE10,P375534,In-Store,1,28.0,0.0,0
149329,2024-09-04,US20,P501760,Online,1,38.0,0.0,0
136932,2024-05-31,US10,P467038,In-Store,1,28.0,0.0,0
137667,2024-12-06,US10,P504364,In-Store,1,64.0,0.1,0
114890,2024-01-29,UK10,P408218,In-Store,1,25.0,0.0,0
123764,2024-06-17,DE10,P467944,In-Store,1,45.0,0.1,0
156877,2025-01-28,AE10,P500256,Travel Retail,1,28.0,0.0,0
108038,2024-04-27,FR10,P434410,In-Store,2,46.0,0.0,0
158113,2025-06-19,AE10,P7844,Travel Retail,1,67.0,0.15,0
150589,2024-06-01,US20,P474942,Online,1,25.0,0.1,0
102491,2025-03-22,FR10,P296439,In-Store,1,32.0,0.0,0
155532,2024-12-05,AE10,P446816,Travel Retail,1,25.0,0.0,0
134852,2025-01-06,US10,P504519,In-Store,1,58.0,0.1,0
159770,2025-01-25,AE10,P397627,Travel Retail,1,9.0,0.0,0
102460,2024-07-27,FR10,P296439,In-Store,2,32.0,0.0,0
125725,2024-10-26,DE10,P430910,In-Store,1,50.0,0.1,0
120301,2025-01-07,DE10,P439672,In-Store,1,22.0,0.0,1
111407,2024-04-15,UK10,P483706,In-Store,1,50.0,0.0,0
102599,2024-01-28,FR10,P502186,In-Store,1,59.0,0.0,0
154102,2024-07-07,US20,P481141,Online,1,55.0,0.15,0
165242,2024-11-07,MA10,P476550,In-Store,1,35.0,0.0,1
154857,2024-08-28,US20,P462387,Online,1,30.0,0.2,0
102764,2024-11-02,FR10,P502185,In-Store,2,45.0,0.0,0
164698,2025-05-08,MA10,P429554,In-Store,1,30.0,0.0,0
147500,2025-05-03,US20,P397627,Online,1,9.0,0.15,0
164202,2024-10-09,MA10,P409988,In-Store,2,35.0,0.0,0
105082,2025-05-02,FR10,P392004,In-Store,1,65.0,0.0,0
119928,2025-03-17,DE10,P470525,In-Store,1,40.0,0.0,0
114975,2025-06-19,UK10,P408218,In-Store,1,25.0,0.0,0
133538,2024-04-23,US10,P504849,In-Store,1,54.0,0.0,0
124052,2024-05-21,DE10,P467120,In-Store,1,39.0,0.0,1
148612,2025-06-06,US20,P501751,Online,1,120.0,0.0,0
137721,2024-07-02,US10,P6463,In-Store,2,63.0,0.0,0
131346,2024-01-22,US10,P500992,In-Store,1,25.0,0.0,0
105265,2025-02-19,FR10,P46587789,In-Store,1,24.0,0.1,0
154926,2024-09-29,US20,P458630,Online,1,32.0,0.0,0
106077,2024-07-09,FR10,P484052,In-Store,1,12.0,0.0,0
135058,2024-04-07,US10,P76000,In-Store,1,130.0,0.15,0
162193,2025-03-25,AE10,P470525,Travel Retail,1,40.0,0.0,0
148058,2024-05-07,US20,P481396,Online,1,42.0,0.0,0
136631,2024-01-05,US10,P476671,In-Store,1,28.0,0.0,0
137518,2024-12-20,US10,P409988,In-Store,1,35.0,0.0,0
125164,2024-07-18,DE10,P397627,In-Store,1,9.0,0.0,0
157708,2025-04-25,AE10,P481348,Travel Retail,1,62.0,0.0,0
144403,2024-10-25,US20,P183916,Online,1,30.0,0.0,0
108200,2024-03-25,FR10,P420019,In-Store,1,30.0,0.0,0
123093,2024-07-05,DE10,P471226,In-Store,2,65.0,0.0,1
162014,2024-02-13,AE10,P448730,Travel Retail,1,42.0,0.0,0
161393,2025-03-27,AE10,P456007,Travel Retail,1,13.0,0.0,0
145000,2025-01-04,US20,P504159,Online,1,48.0,0.0,0
129132,2024-11-07,US10,P504794,In-Store,1,28.0,0.0,0
119824,2024-03-29,DE10,P467038,In-Store,1,28.0,0.0,0
120808,2024-10-07,DE10,P502252,In-Store,1,38.0,0.0,0
118117,2024-10-23,UK10,P481370,In-Store,1,22.0,0.2,0
104069,2024-05-13,FR10,P470510,In-Store,1,92.0,0.2,0
115175,2025-05-06,UK10,P479830,In-Store,1,34.0,0.0,0
116745,2025-01-17,UK10,P395532,In-Store,1,6.0,0.0,0
153429,2024-11-03,US20,P401771,Online,1,25.0,0.0,0
128377,2025-03-16,DE10,P6463,In-Store,2,63.0,0.0,0
104247,2025-02-13,FR10,P405602,In-Store,1,20.0,0.0,0
163179,2025-03-09,MA10,P470542,In-Store,1,16.0,0.0,0
157352,2025-03-14,AE10,P434410,Travel Retail,1,46.0,0.0,0
107426,2024-11-23,FR10,P500687,In-Store,1,26.0,0.1,0
116787,2024-08-16,UK10,P504044,In-Store,1,54.0,0.0,0
163617,2025-01-04,MA10,P387261,In-Store,1,60.0,0.0,0
166126,2024-07-04,MA10,P504281,In-Store,1,22.0,0.0,0
126261,2024-07-11,DE10,P504453,In-Store,1,86.0,0.0,0
136973,2025-02-14,US10,P467038,In-Store,2,28.0,0.0,0
105606,2024-02-14,FR10,P375534,In-Store,1,28.0,0.0,0
117963,2024-08-02,UK10,P480529,In-Store,2,10.0,0.0,0
122707,2025-06-20,DE10,P476671,In-Store,1,28.0,0.0,0
128913,2024-09-02,US10,P432239,In-Store,1,28.0,0.1,0
130369,2024-01-17,US10,P463476,In-Store,1,78.0,0.0,0
114155,2024-11-22,UK10,P34402,In-Store,1,48.0,0.0,0
116159,2025-03-15,UK10,P476671,In-Store,1,28.0,0.0,0
139544,2025-06-10,US10,P479688,In-Store,1,10.0,0.0,0
155894,2024-12-27,AE10,P429952,Travel Retail,1,49.0,0.1,0
107572,2024-02-21,FR10,P463476,In-Store,1,78.0,0.0,0
104241,2025-01-20,FR10,P405602,In-Store,1,20.0,0.0,1
160632,2024-02-27,AE10,P455321,Travel Retail,1,55.0,0.0,0
129818,2024-04-01,US10,P501360,In-Store,1,65.0,0.0,0
115579,2024-12-28,UK10,P471076,In-Store,1,29.0,0.1,0
135209,2025-05-10,US10,P471046,In-Store,1,62.0,0.1,0
156776,2024-05-27,AE10,P76000,Travel Retail,1,130.0,0.0,0
100439,2025-03-30,FR10,P473260,In-Store,1,28.0,0.0,0
112489,2024-11-17,UK10,P504127,In-Store,1,20.0,0.1,0
119957,2024-07-25,DE10,P455339,In-Store,1,7.8,0.15,0
116702,2024-05-28,UK10,P395532,In-Store,1,6.0,0.0,1
107109,2025-04-01,FR10,P428636,In-Store,1,25.0,0.0,0
115350,2025-06-14,UK10,P375534,In-Store,1,28.0,0.0,0
120623,2025-04-25,DE10,P504841,In-Store,1,20.0,0.0,0
122869,2024-03-16,DE10,P434399,In-Store,1,42.0,0.0,0
150965,2024-11-12,US20,P504044,Online,1,54.0,0.1,0
100863,2024-02-22,FR10,P461185,In-Store,1,35.0,0.0,0
104842,2024-02-14,FR10,P470525,In-Store,2,40.0,0.15,0
134811,2025-05-02,US10,P456007,In-Store,1,13.0,0.0,0
123772,2024-09-05,DE10,P467944,In-Store,1,45.0,0.0,0
165933,2024-06-04,MA10,P34402,In-Store,1,48.0,0.0,0
132104,2025-05-27,US10,P229406,In-Store,1,35.0,0.1,0
145055,2024-02-07,US20,P436757,Online,1,45.0,0.0,1
127746,2024-10-31,DE10,P416825,In-Store,2,58.0,0.0,1
161933,2024-11-10,AE10,P501284,Travel Retail,1,28.0,0.0,0
157582,2025-03-15,AE10,P457458,Travel Retail,2,24.0,0.0,0
106886,2025-06-27,FR10,P399503,In-Store,1,23.0,0.0,0
165821,2025-02-15,MA10,P413326,In-Store,1,30.0,0.0,0
138656,2024-09-19,US10,P470525,In-Store,1,40.0,0.0,0
129928,2024-08-12,US10,P480529,In-Store,1,10.0,0.1,0
134348,2024-08-31,US10,P296439,In-Store,2,32.0,0.0,0
113123,2024-11-07,UK10,P387939,In-Store,1,86.0,0.0,0
109198,2024-01-24,FR10,P439672,In-Store,1,22.0,0.0,0
150413,2024-01-01,US20,P434410,Online,1,46.0,0.0,0
165490,2024-04-13,MA10,P479969,In-Store,1,24.0,0.0,0
137261,2025-06-28,US10,P458630,In-Store,1,32.0,0.0,0
141162,2025-01-27,US10,P476690,In-Store,1,21.0,0.0,0
111297,2024-09-17,UK10,P473260,In-Store,1,28.0,0.0,0
111018,2025-01-25,FR10,P501435,In-Store,1,27.0,0.0,0
104411,2024-09-23,FR10,P462387,In-Store,1,30.0,0.0,0
102891,2024-10-25,FR10,P477822,In-Store,1,32.0,0.15,0
130845,2024-12-28,US10,P397465,In-Store,1,8.0,0.0,0
164050,2024-03-22,MA10,P475981,In-Store,1,13.0,0.0,0
104270,2024-01-16,FR10,P91627362,In-Store,1,24.0,0.0,0
116621,2024-03-06,UK10,P162554,In-Store,2,50.0,0.0,0
130120,2025-05-04,US10,P395532,In-Store,1,6.0,0.0,0
114560,2024-04-19,UK10,P431187,In-Store,1,28.0,0.0,0
161967,2024-03-26,AE10,P454018,Travel Retail,1,49.0,0.0,0
117282,2025-04-15,UK10,P504849,In-Store,1,54.0,0.0,0
123125,2024-03-08,DE10,P12790,In-Store,1,38.0,0.0,0
102698,2025-03-02,FR10,P433125,In-Store,1,22.0,0.0,0
122809,2025-02-26,DE10,P471101,In-Store,1,50.0,0.1,0
103227,2025-03-03,FR10,P501360,In-Store,1,65.0,0.0,0
127607,2025-03-16,DE10,P451225,In-Store,1,28.0,0.0,0
159647,2024-01-03,AE10,P505250,Travel Retail,1,62.0,0.0,0
118827,2024-09-27,UK10,P413326,In-Store,3,30.0,0.2,0
143435,2025-04-18,US10,P473260,In-Store,1,28.0,0.0,0
107953,2024-03-29,FR10,P483474,In-Store,2,26.0,0.0,0
137477,2024-03-28,US10,P409988,In-Store,1,35.0,0.0,0
149565,2024-01-16,US20,P432045,Online,1,29.0,0.0,0
139499,2024-10-09,US10,P479688,In-Store,1,10.0,0.0,0
157536,2025-06-09,AE10,P479732,Travel Retail,1,7.2,0.1,0
141502,2025-03-03,US10,P477741,In-Store,1,32.0,0.0,0
156375,2025-05-20,AE10,P440305,Travel Retail,1,44.0,0.0,0
150298,2024-09-28,US20,P472317,Online,2,25.0,0.0,0
116643,2024-09-06,UK10,P162554,In-Store,1,50.0,0.1,0
121520,2024-12-24,DE10,P446816,In-Store,1,25.0,0.0,0
102973,2024-12-02,FR10,P413684,In-Store,1,20.0,0.0,0
151134,2024-11-02,US20,P476550,Online,1,35.0,0.0,0
102161,2024-08-08,FR10,P476011,In-Store,1,30.0,0.0,0
131495,2024-03-28,US10,P408218,In-Store,1,25.0,0.15,0
156930,2024-10-16,AE10,P457429,Travel Retail,1,14.0,0.0,0
115236,2024-10-16,UK10,P502289,In-Store,2,20.0,0.0,0
117683,2025-05-06,UK10,P54433,In-Store,1,28.0,0.0,0
131265,2025-03-05,US10,P392004,In-Store,1,65.0,0.0,0
100479,2024-07-20,FR10,P472452,In-Store,2,16.0,0.1,0
138055,2024-07-06,US10,P416825,In-Store,1,58.0,0.0,0
125533,2024-05-29,DE10,P405602,In-Store,1,20.0,0.0,0
152975,2024-05-10,US20,P296439,Online,1,32.0,0.0,1
130942,2024-12-12,US10,P475951,In-Store,1,30.0,0.0,0
144528,2024-10-15,US20,P448200,Online,1,75.0,0.0,0
160292,2024-01-20,AE10,P382378,Travel Retail,1,55.0,0.0,1
127266,2024-04-11,DE10,P431511,In-Store,1,32.0,0.1,1
116329,2024-08-24,UK10,P91627362,In-Store,1,24.0,0.0,0
125852,2025-04-16,DE10,P475981,In-Store,1,13.0,0.0,0
114102,2025-01-14,UK10,P479688,In-Store,1,10.0,0.0,0
121842,2025-02-09,DE10,P477168,In-Store,1,19.0,0.0,0
146483,2024-05-24,US20,P482755,Online,1,36.0,0.0,0
138323,2024-07-22,US10,P448200,In-Store,1,75.0,0.1,0
116201,2025-03-26,UK10,P375938,In-Store,1,125.0,0.15,0
114337,2025-01-12,UK10,P466426,In-Store,1,32.0,0.0,0
134979,2024-08-06,US10,P455339,In-Store,1,7.8,0.0,0
116720,2024-09-16,UK10,P395532,In-Store,1,6.0,0.0,0
105135,2024-10-21,FR10,P229406,In-Store,1,35.0,0.0,1
153220,2024-08-17,US20,P471009,Online,2,42.0,0.2,0
134327,2024-05-02,US10,P296439,In-Store,1,32.0,0.2,0
102429,2025-06-20,FR10,P469195,In-Store,1,52.0,0.0,0
155980,2024-09-21,AE10,P469440,Travel Retail,2,34.0,0.2,0
109010,2025-03-15,FR10,P479732,In-Store,1,7.2,0.0,0
119053,2024-05-27,UK10,P456006,In-Store,1,16.0,0.0,1
125380,2025-04-16,DE10,P471046,In-Store,2,62.0,0.0,0
160761,2024-07-10,AE10,P480636,Travel Retail,1,15.99,0.0,0
164512,2024-12-09,MA10,P454083,In-Store,1,210.0,0.0,0
143272,2025-06-20,US10,P482694,In-Store,1,23.0,0.0,1
108695,2025-03-14,FR10,P471076,In-Store,1,29.0,0.0,0
106560,2025-02-22,FR10,P471101,In-Store,2,50.0,0.0,0
130066,2024-09-28,US10,P395532,In-Store,1,6.0,0.1,0
139610,2024-07-19,US10,P387939,In-Store,2,86.0,0.0,0
147487,2025-02-22,US20,P397627,Online,1,9.0,0.0,0
110438,2024-04-15,FR10,P475981,In-Store,1,13.0,0.0,0
122251,2024-01-07,DE10,P471009,In-Store,1,42.0,0.0,0
151414,2024-09-15,US20,P480636,Online,1,15.99,0.0,0
107206,2024-02-04,FR10,P418122,In-Store,1,82.0,0.0,0
103605,2024-06-22,FR10,P472817,In-Store,1,32.0,0.0,1
136954,2024-10-11,US10,P467038,In-Store,1,28.0,0.0,0
134330,2024-05-14,US10,P296439,In-Store,1,32.0,0.0,0
113922,2024-05-24,UK10,P405602,In-Store,1,20.0,0.0,0
109137,2024-03-02,FR10,P453929,In-Store,1,88.0,0.0,0
100681,2024-08-30,FR10,P504849,In-Store,1,54.0,0.0,0
