order_id,order_date,plant_id,material_id,channel_x,quantity,unit_price_usd,discount_pct,units_returned,material_description,brand,product_category,product_subcategory,list_price_usd,avg_rating,loves_count,review_count,standard_cost_usd,country,region,channel_y,net_revenue,year_month,discount_band
142255,2025-02-07,US10,P479829,In-Store,1,28.0,0.1,0,The Bond-Building Repair Trio,Bumble and bumble,Hair,Value & Gift Sets,28.0,3.8571,4488,14.0,12.6,United States,Americas,Retail,25.2,2025-02,Light (<=10%)
124502,2024-05-01,DE10,P183916,In-Store,1,30.0,0.0,0,Lip Liner,Givenchy,Makeup,Lip,30.0,4.4754,15108,122.0,12.6,Germany,Europe,Retail,30.0,2024-05,No discount
109652,2025-05-03,FR10,P472317,In-Store,2,25.0,0.0,0,The One & Done Volumizing Mascara,LAWLESS,Makeup,Eye,25.0,4.1337,7947,359.0,10.5,France,Europe,Flagship Retail,50.0,2025-05,No discount
115528,2025-04-30,UK10,P435342,In-Store,1,75.0,0.0,0,Honeysuckle & Davana Candle,Jo Malone London,Fragrance,Candles & Home Scents,75.0,4.0,1453,7.0,22.5,United Kingdom,Europe,Retail,75.0,2025-04,No discount
104430,2025-01-21,FR10,P462387,In-Store,1,30.0,0.0,0,All in One Leave-In Conditioner,Moroccanoil,Hair,Hair Styling & Treatments,30.0,4.5997,51662,1931.0,13.5,France,Europe,Flagship Retail,30.0,2025-01,No discount
127219,2024-07-29,DE10,P469439,In-Store,1,16.0,0.0,0,Squalane+ Rose Vegan Lip Balm,Biossance,Skincare,Lip Balms & Treatments,16.0,3.8809,29662,277.0,6.08,Germany,Europe,Retail,16.0,2024-07,No discount
139671,2024-07-20,US10,P482755,In-Store,1,36.0,0.0,0,Claydate Detoxifying & Toning Face Mask Stick,TULA Skincare,Skincare,Masks,36.0,4.3333,1460,36.0,13.68,United States,Americas,Retail,36.0,2024-07,No discount
141041,2024-08-22,US10,P471076,In-Store,1,29.0,0.0,0,Discovery Eyeshadow Palette,Rare Beauty by Selena Gomez,Makeup,Eye,29.0,4.1593,23771,226.0,12.18,United States,Americas,Retail,29.0,2024-08,No discount
128307,2024-10-25,DE10,P443834,In-Store,1,11.99,0.2,0,Rosehip Nourishing Night Oil,The INKEY List,Skincare,Moisturizers,11.99,4.1029,34950,175.0,4.56,Germany,Europe,Retail,9.592,2024-10,Heavy (16%+)
119561,2024-09-29,UK10,P502185,In-Store,1,45.0,0.0,0,Triclone Skin Tech Medium Coverage Foundation with Fermented Arnica,HAUS LABS BY LADY GAGA,Makeup,Face,45.0,4.2841,176443,1137.0,18.9,United Kingdom,Europe,Retail,45.0,2024-09,No discount
160223,2024-03-26,AE10,P501751,Travel Retail,1,120.0,0.0,0,Absolue Rose 80 Brightening Toner with Salicylic Acid,Lancôme,Skincare,Cleansers,120.0,,1139,,45.6,United Arab Emirates,Middle East,Travel Retail,120.0,2024-03,No discount
100783,2024-06-28,FR10,P432863,In-Store,1,53.0,0.0,0,Sublime Skin Highlighting Trio,PAT McGRATH LABS,Makeup,Face,53.0,4.5249,31876,181.0,22.26,France,Europe,Flagship Retail,53.0,2024-06,No discount
107035,2024-02-28,FR10,P428636,In-Store,2,25.0,0.1,0,Mini The Cleansing Foam,La Mer,Skincare,Cleansers,25.0,3.6087,8063,23.0,9.5,France,Europe,Flagship Retail,45.0,2024-02,Light (<=10%)
138669,2024-11-10,US10,P470525,In-Store,1,40.0,0.15,0,SALT or SWEET Perfume Gift Set,Ellis Brooklyn,Fragrance,Women,40.0,4.4634,6448,41.0,12.0,United States,Americas,Retail,34.0,2024-11,Medium (11-15%)
115659,2025-01-23,UK10,P502068,In-Store,1,12.0,0.0,0,Mini Hydro Style Flexi Hair Jelly,Curlsmith,Hair,Hair Styling & Treatments,12.0,5.0,1142,2.0,5.4,United Kingdom,Europe,Retail,12.0,2025-01,No discount
147873,2025-04-17,US20,P501284,Online,1,28.0,0.0,0,Halo Sheer To Stay Cream Cheek + Lip Tint,Smashbox,Makeup,Cheek,28.0,4.1971,3868,416.0,11.76,United States,Americas,Online Fulfillment,28.0,2025-04,No discount
122664,2024-09-07,DE10,P476671,In-Store,1,28.0,0.0,0,T.L.C Glycolic Body Lotion,Drunk Elephant,Bath & Body,Body Moisturizers,28.0,4.3108,27705,74.0,11.2,Germany,Europe,Retail,28.0,2024-09,No discount
108492,2024-10-28,FR10,P451225,In-Store,1,28.0,0.2,0,BACKSTAGE Lash Curler,Dior,Makeup,Accessories,28.0,2.7647,19542,34.0,11.76,France,Europe,Flagship Retail,22.400000000000002,2024-10,Heavy (16%+)
117243,2024-03-09,UK10,P504849,In-Store,1,54.0,0.0,0,Plumping Power Duo,Glow Recipe,Skincare,Value & Gift Sets,54.0,4.8454,12092,97.0,20.52,United Kingdom,Europe,Retail,54.0,2024-03,No discount
143634,2024-03-12,US10,P500687,In-Store,1,26.0,0.0,0,Keep It Clean Hydrating Gel Cleanser with Ceramides & 10 Amino Acids,iNNBEAUTY PROJECT,Skincare,Cleansers,26.0,4.5226,7237,155.0,9.88,United States,Americas,Retail,26.0,2024-03,No discount
123085,2024-01-29,DE10,P471226,In-Store,1,65.0,0.0,0,Vinoperfect Instant Brightening Moisturizer with Niacinamide,Caudalie,Skincare,Moisturizers,65.0,4.3969,19036,703.0,24.7,Germany,Europe,Retail,65.0,2024-01,No discount
123082,2025-06-09,DE10,P422275,In-Store,1,26.0,0.0,0,Amino Acid Shampoo,Kiehl's Since 1851,Hair,Shampoo & Conditioner,26.0,3.7736,9385,53.0,11.7,Germany,Europe,Retail,26.0,2025-06,No discount
116325,2024-06-20,UK10,P91627362,In-Store,1,24.0,0.0,0,GO OFF Makeup Dissolving Mist,ONE/SIZE by Patrick Starrr,Skincare,Cleansers,24.0,4.1746,18322,252.0,9.12,United Kingdom,Europe,Retail,24.0,2024-06,No discount
135879,2025-05-31,US10,P34402,In-Store,1,48.0,0.15,0,Acne Control Clarifying Body Spray,Murad,Skincare,Treatments,48.0,4.2898,16688,635.0,18.24,United States,Americas,Retail,40.8,2025-05,Medium (11-15%)
150729,2025-01-14,US20,P444990,Online,1,22.0,0.0,0,Blend It Multi-Purpose Self-Tan Blender,Isle of Paradise,Skincare,Self Tanners,22.0,2.3846,5294,26.0,8.36,United States,Americas,Online Fulfillment,22.0,2025-01,No discount
147691,2024-06-30,US20,P6463,Online,1,63.0,0.0,0,Romance,Ralph Lauren,Fragrance,Women,63.0,4.5744,27981,524.0,18.9,United States,Americas,Online Fulfillment,63.0,2024-06,No discount
122988,2024-06-01,DE10,P461185,In-Store,1,35.0,0.0,0,REPLICA' Coffee Break Eau de Toilette Travel Spray,Maison Margiela,Fragrance,Women,35.0,3.9526,29546,612.0,10.5,Germany,Europe,Retail,35.0,2024-06,No discount
103826,2024-04-20,FR10,P49848448,In-Store,1,30.0,0.0,0,Liquid Touch Weightless Foundation,Rare Beauty by Selena Gomez,Makeup,Face,30.0,4.0332,263393,5186.0,12.6,France,Europe,Flagship Retail,30.0,2024-04,No discount
154098,2024-06-21,US20,P481141,Online,1,55.0,0.0,0,Hair Alchemy Strengthening Conditioner,Oribe,Hair,Shampoo & Conditioner,55.0,4.36,10456,175.0,24.75,United States,Americas,Online Fulfillment,55.0,2024-06,No discount
102575,2025-01-27,FR10,P467038,In-Store,1,28.0,0.0,0,Retinol Eye Stick,Peace Out,Skincare,Eye Care,28.0,4.2062,136726,1329.0,10.64,France,Europe,Flagship Retail,28.0,2025-01,No discount
109765,2024-07-23,FR10,P443834,In-Store,1,11.99,0.0,0,Rosehip Nourishing Night Oil,The INKEY List,Skincare,Moisturizers,11.99,4.1029,34950,175.0,4.56,France,Europe,Flagship Retail,11.99,2024-07,No discount
125252,2024-05-14,DE10,P472044,In-Store,1,45.0,0.0,1,Curl Manifesto Curl Defining Gel-Cream,Kérastase,Hair,Hair Styling & Treatments,45.0,4.1615,9602,161.0,20.25,Germany,Europe,Retail,45.0,2024-05,No discount
130526,2025-06-12,US10,P504064,In-Store,1,15.0,0.0,0,Ceramidin Cream-Infused Mask,Dr. Jart+,Skincare,Masks,15.0,4.6324,4288,340.0,5.7,United States,Americas,Retail,15.0,2025-06,No discount
124108,2024-03-12,DE10,P441329,In-Store,1,38.0,0.0,0,Guilty Pour Femme Eau de Parfum Rollerball,Gucci,Fragrance,Women,38.0,3.9018,9333,285.0,11.4,Germany,Europe,Retail,38.0,2024-03,No discount
148599,2024-11-02,US20,P501751,Online,1,120.0,0.0,0,Absolue Rose 80 Brightening Toner with Salicylic Acid,Lancôme,Skincare,Cleansers,120.0,,1139,,45.6,United States,Americas,Online Fulfillment,120.0,2024-11,No discount
116229,2025-01-05,UK10,P76000,In-Store,1,130.0,0.0,0,Pure Poison,Dior,Fragrance,Women,130.0,4.5763,26129,295.0,39.0,United Kingdom,Europe,Retail,130.0,2025-01,No discount
139801,2025-03-12,US10,P472065,In-Store,1,8.0,0.1,0,Makeup Tape,SEPHORA COLLECTION,Makeup,Brushes & Applicators,8.0,3.675,30968,40.0,3.36,United States,Americas,Retail,7.2,2025-03,Light (<=10%)
131020,2024-10-02,US10,P432863,In-Store,1,53.0,0.1,0,Sublime Skin Highlighting Trio,PAT McGRATH LABS,Makeup,Face,53.0,4.5249,31876,181.0,22.26,United States,Americas,Retail,47.7,2024-10,Light (<=10%)
105154,2025-02-03,FR10,P229406,In-Store,1,35.0,0.0,0,Chocolate Soleil Matte Bronzer,Too Faced,Makeup,Cheek,35.0,4.625,286081,3947.0,14.7,France,Europe,Flagship Retail,35.0,2025-02,No discount
117954,2024-05-31,UK10,P480529,In-Store,1,10.0,0.0,0,Power Mist Hydrating Hand Sanitizer,Touchland,Bath & Body,Body Care,10.0,4.2429,95944,177.0,4.0,United Kingdom,Europe,Retail,10.0,2024-05,No discount
158230,2024-09-04,AE10,P502252,Travel Retail,1,38.0,0.0,0,Curl Wow SHOOK Mix & Fix Bundling Spray,COLOR WOW,Hair,Hair Styling & Treatments,38.0,2.75,862,4.0,17.1,United Arab Emirates,Middle East,Travel Retail,38.0,2024-09,No discount
159960,2024-11-09,AE10,P476430,Travel Retail,1,39.0,0.0,0,Butta Drop Whipped Oil Hydrating Body Cream,Fenty Skin,Bath & Body,Body Moisturizers,39.0,4.6522,2583,23.0,15.6,United Arab Emirates,Middle East,Travel Retail,39.0,2024-11,No discount
114886,2025-05-27,UK10,P296439,In-Store,1,32.0,0.0,0,Restore Shampoo,Living Proof,Hair,Shampoo & Conditioner,32.0,4.6199,25836,221.0,14.4,United Kingdom,Europe,Retail,32.0,2025-05,No discount
135392,2025-01-29,US10,P430910,In-Store,1,50.0,0.0,0,Velvet Orchid Travel Spray,TOM FORD,Fragrance,Women,50.0,4.3795,16789,332.0,15.0,United States,Americas,Retail,50.0,2025-01,No discount
162610,2025-02-22,AE10,P397465,Travel Retail,2,8.0,0.0,0,Strawberry Lip Balm,Rosebud Perfume Co.,Skincare,Lip Balms & Treatments,8.0,4.1518,13002,112.0,3.04,United Arab Emirates,Middle East,Travel Retail,16.0,2025-02,No discount
150922,2025-01-24,US20,P479830,Online,2,34.0,0.0,1,Bond-Building Repair Shampoo,Bumble and bumble,Hair,Shampoo & Conditioner,34.0,4.7016,6161,315.0,15.3,United States,Americas,Online Fulfillment,68.0,2025-01,No discount
128113,2024-07-26,DE10,P456007,In-Store,1,13.0,0.0,0,Lilly Lashes Brush On Lash Adhesive: Black,Lilly Lashes,Makeup,Eye,13.0,3.9977,3564,438.0,5.46,Germany,Europe,Retail,13.0,2024-07,No discount
150435,2024-07-19,US20,P434410,Online,1,46.0,0.0,0,Elixir Ultime Hydrating Conditioner,Kérastase,Hair,Shampoo & Conditioner,46.0,3.7917,4870,24.0,20.7,United States,Americas,Online Fulfillment,46.0,2024-07,No discount
120110,2025-01-04,DE10,P387564,In-Store,1,34.0,0.0,0,Daisy Dream Rollerball,Marc Jacobs Fragrances,Fragrance,Women,34.0,4.4375,15570,144.0,10.2,Germany,Europe,Retail,34.0,2025-01,No discount
152745,2024-04-12,US20,P454018,Online,1,49.0,0.0,0,The Serum Stick: Treatment & Touch Up Balm,Tatcha,Skincare,Treatments,49.0,4.3761,47060,1348.0,18.62,United States,Americas,Online Fulfillment,49.0,2024-04,No discount
160683,2024-04-03,AE10,P417312,Travel Retail,1,24.0,0.0,0,Brazilian Crush Cheirosa ’62 Bum Bum Hair & Body Fragrance Mist,Sol de Janeiro,Fragrance,Women,24.0,4.3049,245440,1814.0,7.2,United Arab Emirates,Middle East,Travel Retail,24.0,2024-04,No discount
133738,2024-02-19,US10,P477838,In-Store,1,24.0,0.0,0,Ultra Suede Sculpting Lip Pencil,MAKEUP BY MARIO,Makeup,Lip,24.0,4.717,131018,106.0,10.08,United States,Americas,Retail,24.0,2024-02,No discount
101818,2024-07-30,FR10,P478239,In-Store,2,42.0,0.0,1,Vinopure Purifying Clay Mask,Caudalie,Skincare,Masks,42.0,4.6319,18954,144.0,15.96,France,Europe,Flagship Retail,84.0,2024-07,No discount
144632,2024-05-22,US20,P440305,Online,1,44.0,0.0,0,Goat Milk Moisturizing Cleanser,Kate Somerville,Skincare,Cleansers,44.0,4.5575,16803,174.0,16.72,United States,Americas,Online Fulfillment,44.0,2024-05,No discount
102313,2024-08-08,FR10,P458630,In-Store,1,32.0,0.1,0,Not A Perfume Superdose Travel Spray,Juliette Has a Gun,Fragrance,Women,32.0,3.016,6962,125.0,9.6,France,Europe,Flagship Retail,28.8,2024-08,Light (<=10%)
159758,2024-11-18,AE10,P397627,Travel Retail,1,9.0,0.0,0,Dermask Intra Jet Firming Solution,Dr. Jart+,Skincare,Masks,9.0,3.3061,9087,49.0,3.42,United Arab Emirates,Middle East,Travel Retail,9.0,2024-11,No discount
136975,2025-02-26,US10,P467038,In-Store,1,28.0,0.0,0,Retinol Eye Stick,Peace Out,Skincare,Eye Care,28.0,4.2062,136726,1329.0,10.64,United States,Americas,Retail,28.0,2025-02,No discount
100433,2025-01-23,FR10,P473260,In-Store,1,28.0,0.0,0,Power Hour Curl Refreshing Spray,amika,Hair,Hair Styling & Treatments,28.0,3.4,7314,10.0,12.6,France,Europe,Flagship Retail,28.0,2025-01,No discount
100052,2025-01-21,FR10,P505041,In-Store,1,15.0,0.0,1,Glazing Over Nail Polish Duo Set,NAILS INC.,Makeup,Nail,15.0,5.0,2386,2.0,6.3,France,Europe,Flagship Retail,15.0,2025-01,No discount
135557,2024-07-21,US10,P162554,In-Store,1,50.0,0.0,0,Almond Smoothing and Beautifying Supple Skin Oil,L'Occitane,Bath & Body,Body Moisturizers,50.0,4.6064,43851,902.0,20.0,United States,Americas,Retail,50.0,2024-07,No discount
140430,2025-06-26,US10,P475981,In-Store,1,13.0,0.0,0,Mist Spray Bottle,PATTERN by Tracee Ellis Ross,Hair,Tools,13.0,4.1778,16638,45.0,5.85,United States,Americas,Retail,13.0,2025-06,No discount
121621,2024-02-12,DE10,P505041,In-Store,1,15.0,0.0,0,Glazing Over Nail Polish Duo Set,NAILS INC.,Makeup,Nail,15.0,5.0,2386,2.0,6.3,Germany,Europe,Retail,15.0,2024-02,No discount
141079,2025-02-25,US10,P471076,In-Store,1,29.0,0.0,0,Discovery Eyeshadow Palette,Rare Beauty by Selena Gomez,Makeup,Eye,29.0,4.1593,23771,226.0,12.18,United States,Americas,Retail,29.0,2025-02,No discount
109656,2025-06-29,FR10,P472317,In-Store,1,25.0,0.1,0,The One & Done Volumizing Mascara,LAWLESS,Makeup,Eye,25.0,4.1337,7947,359.0,10.5,France,Europe,Flagship Retail,22.5,2025-06,Light (<=10%)
145291,2024-05-15,US20,P475981,Online,1,13.0,0.0,0,Mist Spray Bottle,PATTERN by Tracee Ellis Ross,Hair,Tools,13.0,4.1778,16638,45.0,5.85,United States,Americas,Online Fulfillment,13.0,2024-05,No discount
152307,2024-06-08,US20,P454941,Online,2,47.0,0.0,0,Pure Canvas Primer - Blurring,Laura Mercier,Makeup,Face,47.0,4.1382,16113,1701.0,19.74,United States,Americas,Online Fulfillment,94.0,2024-06,No discount
105619,2024-04-15,FR10,P375534,In-Store,1,28.0,0.0,0,Ultra Repair Face Moisturizer,First Aid Beauty,Skincare,Moisturizers,28.0,4.1964,59220,988.0,10.64,France,Europe,Flagship Retail,28.0,2024-04,No discount
164937,2025-05-28,MA10,P471009,In-Store,1,42.0,0.0,0,Vinoperfect Brightening Glycolic Peel Mask,Caudalie,Skincare,Masks,42.0,4.5365,19999,192.0,15.96,Morocco,Middle East & Africa,Retail,42.0,2025-05,No discount
116022,2024-01-13,UK10,P479732,In-Store,1,7.2,0.2,0,Salicylic Acid 2% Anhydrous Solution Pore Clearing Serum,The Ordinary,Skincare,Treatments,7.2,3.8389,109679,329.0,2.74,United Kingdom,Europe,Retail,5.760000000000001,2024-01,Heavy (16%+)
123861,2024-03-15,DE10,P229406,In-Store,1,35.0,0.0,0,Chocolate Soleil Matte Bronzer,Too Faced,Makeup,Cheek,35.0,4.625,286081,3947.0,14.7,Germany,Europe,Retail,35.0,2024-03,No discount
150345,2024-01-11,US20,P505041,Online,1,15.0,0.0,0,Glazing Over Nail Polish Duo Set,NAILS INC.,Makeup,Nail,15.0,5.0,2386,2.0,6.3,United States,Americas,Online Fulfillment,15.0,2024-01,No discount
163359,2024-03-20,MA10,P420019,In-Store,1,30.0,0.0,0,PRO Foundation Brush #70,SEPHORA COLLECTION,Makeup,Brushes & Applicators,30.0,4.4966,93355,294.0,12.6,Morocco,Middle East & Africa,Retail,30.0,2024-03,No discount
163789,2024-10-18,MA10,P504849,In-Store,1,54.0,0.0,0,Plumping Power Duo,Glow Recipe,Skincare,Value & Gift Sets,54.0,4.8454,12092,97.0,20.52,Morocco,Middle East & Africa,Retail,54.0,2024-10,No discount
165705,2024-01-12,MA10,P483474,In-Store,1,26.0,0.1,1,Aqua Resist Color Ink 24HR Waterproof  Liquid Eyeliner,MAKE UP FOR EVER,Makeup,Eye,26.0,3.7487,16234,199.0,10.92,Morocco,Middle East & Africa,Retail,23.400000000000002,2024-01,Light (<=10%)
153480,2024-02-25,US20,P455339,Online,1,7.8,0.0,0,Lactic Acid 5% + HA,The Ordinary,Skincare,Treatments,7.8,4.3081,74003,172.0,2.96,United States,Americas,Online Fulfillment,7.8,2024-02,No discount
118294,2024-12-30,UK10,P476550,In-Store,1,35.0,0.0,0,Set It Loose Setting Powder,Fashion Fair,Makeup,Face,35.0,4.0556,4290,18.0,14.7,United Kingdom,Europe,Retail,35.0,2024-12,No discount
132728,2024-02-21,US10,P269707,In-Store,1,45.0,0.0,0,CAVIAR Anti-Aging Replenishing Moisture Masque,ALTERNA Haircare,Hair,Hair Styling & Treatments,45.0,3.9368,4688,95.0,20.25,United States,Americas,Retail,45.0,2024-02,No discount
157137,2025-04-26,AE10,P484052,Travel Retail,1,12.0,0.15,0,Mini Daily Stone Solid Body Moisturizer,Kate McLeod,Bath & Body,Body Moisturizers,12.0,4.6748,4862,206.0,4.8,United Arab Emirates,Middle East,Travel Retail,10.2,2025-04,Medium (11-15%)
104311,2024-11-24,FR10,P91627362,In-Store,1,24.0,0.0,0,GO OFF Makeup Dissolving Mist,ONE/SIZE by Patrick Starrr,Skincare,Cleansers,24.0,4.1746,18322,252.0,9.12,France,Europe,Flagship Retail,24.0,2024-11,No discount
149756,2024-11-16,US20,P446816,Online,1,25.0,0.0,0,24/7 Glide-On Eye Pencil - Sparkle Out Loud Collection,Urban Decay,Makeup,Eye,25.0,4.5449,12816,334.0,10.5,United States,Americas,Online Fulfillment,25.0,2024-11,No discount
130902,2024-05-11,US10,P475951,In-Store,1,30.0,0.2,1,Green Tea Hyaluronic Acid Hydrating Serum,innisfree,Skincare,Treatments,30.0,4.5836,41215,365.0,11.4,United States,Americas,Retail,24.0,2024-05,Heavy (16%+)
138579,2024-08-15,US10,P470004,In-Store,1,32.0,0.0,0,BOUNCE  Soft Focus Gemstone Setting Powder,beautyblender,Makeup,Face,32.0,4.2329,2963,644.0,13.44,United States,Americas,Retail,32.0,2024-08,No discount
117232,2025-05-28,UK10,P482755,In-Store,1,36.0,0.0,1,Claydate Detoxifying & Toning Face Mask Stick,TULA Skincare,Skincare,Masks,36.0,4.3333,1460,36.0,13.68,United Kingdom,Europe,Retail,36.0,2025-05,No discount
114838,2024-04-12,UK10,P296439,In-Store,1,32.0,0.0,0,Restore Shampoo,Living Proof,Hair,Shampoo & Conditioner,32.0,4.6199,25836,221.0,14.4,United Kingdom,Europe,Retail,32.0,2024-04,No discount
162795,2024-03-22,AE10,P502185,Travel Retail,1,45.0,0.0,0,Triclone Skin Tech Medium Coverage Foundation with Fermented Arnica,HAUS LABS BY LADY GAGA,Makeup,Face,45.0,4.2841,176443,1137.0,18.9,United Arab Emirates,Middle East,Travel Retail,45.0,2024-03,No discount
160151,2024-09-14,AE10,P461451,Travel Retail,1,85.0,0.15,0,Abeille Royale Anti-Aging Fortifying Lotion Toner,GUERLAIN,Skincare,Cleansers,85.0,4.2566,6480,834.0,32.3,United Arab Emirates,Middle East,Travel Retail,72.25,2024-09,Medium (11-15%)
145643,2024-03-12,US20,P430910,Online,2,50.0,0.0,0,Velvet Orchid Travel Spray,TOM FORD,Fragrance,Women,50.0,4.3795,16789,332.0,15.0,United States,Americas,Online Fulfillment,100.0,2024-03,No discount
117636,2024-02-07,UK10,P54433,In-Store,1,28.0,0.0,0,Le Lip Liner,Lancôme,Makeup,Lip,28.0,4.5944,17846,180.0,11.76,United Kingdom,Europe,Retail,28.0,2024-02,No discount
145798,2024-03-18,US20,P472065,Online,1,8.0,0.0,0,Makeup Tape,SEPHORA COLLECTION,Makeup,Brushes & Applicators,8.0,3.675,30968,40.0,3.36,United States,Americas,Online Fulfillment,8.0,2024-03,No discount
140737,2024-06-10,US10,P420019,In-Store,1,30.0,0.0,0,PRO Foundation Brush #70,SEPHORA COLLECTION,Makeup,Brushes & Applicators,30.0,4.4966,93355,294.0,12.6,United States,Americas,Retail,30.0,2024-06,No discount
141408,2024-08-31,US10,P453929,In-Store,1,88.0,0.0,0,Retinol Youth Renewal Night Cream,Murad,Skincare,Moisturizers,88.0,4.6078,21491,334.0,33.44,United States,Americas,Retail,88.0,2024-08,No discount
123358,2025-06-13,DE10,P444990,In-Store,1,22.0,0.15,0,Blend It Multi-Purpose Self-Tan Blender,Isle of Paradise,Skincare,Self Tanners,22.0,2.3846,5294,26.0,8.36,Germany,Europe,Retail,18.7,2025-06,Medium (11-15%)
149992,2025-06-12,US20,P468161,Online,1,46.0,0.0,0,Whipped Argan Pro-Retinol Body Butter,Josie Maran,Bath & Body,Body Moisturizers,46.0,4.5763,25006,262.0,18.4,United States,Americas,Online Fulfillment,46.0,2025-06,No discount
162869,2025-03-01,AE10,P457512,Travel Retail,1,55.0,0.0,0,Overnight Glow Dark Spot Sleeping Cream,REN Clean Skincare,Skincare,Moisturizers,55.0,4.1408,20807,476.0,20.9,United Arab Emirates,Middle East,Travel Retail,55.0,2025-03,No discount
144047,2024-11-24,US20,P456007,Online,1,13.0,0.0,1,Lilly Lashes Brush On Lash Adhesive: Black,Lilly Lashes,Makeup,Eye,13.0,3.9977,3564,438.0,5.46,United States,Americas,Online Fulfillment,13.0,2024-11,No discount
163322,2024-04-18,MA10,P504159,In-Store,1,48.0,0.0,0,Hydrabloom Body Silk With Hyaluronic Acid,Saint Jane Beauty,Bath & Body,Body Moisturizers,48.0,4.9375,1267,16.0,19.2,Morocco,Middle East & Africa,Retail,48.0,2024-04,No discount
145442,2024-02-05,US20,P408218,Online,1,25.0,0.0,0,Goof Proof Waterproof Easy Shape & Fill Eyebrow Pencil,Benefit Cosmetics,Makeup,Eye,25.0,4.3355,137430,1711.0,10.5,United States,Americas,Online Fulfillment,25.0,2024-02,No discount
132899,2024-05-05,US10,P472452,In-Store,1,16.0,0.0,0,Vinofresh Natural Aluminum-Free Deodorant,Caudalie,Bath & Body,Body Care,16.0,3.7222,9207,234.0,6.4,United States,Americas,Retail,16.0,2024-05,No discount
128566,2024-05-10,US10,P481370,In-Store,1,22.0,0.0,0,Lip Retreat Oil,Wander Beauty,Makeup,Lip,22.0,4.4318,3518,44.0,9.24,United States,Americas,Retail,22.0,2024-05,No discount
125933,2024-08-17,DE10,P418122,In-Store,1,82.0,0.0,0,Dior Homme Sport,Dior,Fragrance,Men,82.0,4.4118,1784,17.0,24.6,Germany,Europe,Retail,82.0,2024-08,No discount
137120,2024-04-07,US10,P387564,In-Store,1,34.0,0.15,0,Daisy Dream Rollerball,Marc Jacobs Fragrances,Fragrance,Women,34.0,4.4375,15570,144.0,10.2,United States,Americas,Retail,28.9,2024-04,Medium (11-15%)
128246,2025-01-19,DE10,P480636,In-Store,1,15.99,0.0,0,Salicylic Acid Exfoliating Scalp Treatment,The INKEY List,Hair,Hair Styling & Treatments,15.99,3.9797,56979,197.0,7.2,Germany,Europe,Retail,15.99,2025-01,No discount
